Lat,Lng,Depth,Mag,Sig,Place,Time,Month,Day,Year
-36.623,-107.45,10.0,6.0,554,southern East Pacific Rise,2008-06-15 08:37:17.200,6,15,2008
10.616,-86.173,30.7,5.2,416,off the coast of Costa Rica,2008-06-15 08:18:50.090,6,15,2008
-17.735,-179.733,611.4,5.9,536,Fiji region,2008-06-15 01:13:11.930,6,15,2008
-4.376,144.354,160.5,5.0,385,"near the north coast of New Guinea, Papua New Guinea",2008-06-14 12:55:25.150,6,14,2008
44.234,-129.197,10.0,5.2,416,off the coast of Oregon,2008-06-14 06:47:09.030,6,14,2008
39.027,140.852,10.2,5.4,449,"eastern Honshu, Japan",2008-06-14 00:20:47.670,6,14,2008
38.882,140.678,6.4,5.5,473,"eastern Honshu, Japan",2008-06-14 00:20:11.950,6,14,2008
39.114,140.942,11.5,5.1,400,"eastern Honshu, Japan",2008-06-13 23:49:05.680,6,13,2008
39.03,140.881,7.8,6.9,906,"eastern Honshu, Japan",2008-06-13 23:43:45.360,6,13,2008
-17.836,-13.493,10.0,5.3,432,southern Mid-Atlantic Ridge,2008-06-13 20:06:46.460,6,13,2008
-36.147,-100.037,10.0,5.0,385,southeast of Easter Island,2008-06-13 19:57:02.460,6,13,2008
-10.791,165.938,45.2,5.1,400,Santa Cruz Islands,2008-06-13 19:40:35.930,6,13,2008
0.824,97.478,23.8,5.1,400,"Nias region, Indonesia",2008-06-13 16:13:24.640,6,13,2008
-4.839,128.124,25.6,5.4,449,Banda Sea,2008-06-13 13:47:50.740,6,13,2008
-9.517,159.438,26.5,5.0,385,Solomon Islands,2008-06-13 07:51:56.290,6,13,2008
14.389,-91.473,93.3,5.0,385,Guatemala,2008-06-13 03:00:48.810,6,13,2008
-37.556,177.089,5.0,5.2,416,off the east coast of the North Island of New Zealand,2008-06-12 21:06:24.260,6,12,2008
-50.024,-113.661,10.0,5.0,385,southern East Pacific Rise,2008-06-12 16:53:34.940,6,12,2008
25.458,141.252,35.0,5.3,432,"Volcano Islands, Japan region",2008-06-12 13:10:12.960,6,12,2008
12.761,144.954,35.0,5.4,449,Guam region,2008-06-12 11:00:08.490,6,12,2008
-50.157,-114.169,10.0,5.9,536,southern East Pacific Rise,2008-06-12 05:30:43.930,6,12,2008
-9.379,112.769,51.9,5.2,416,"south of Java, Indonesia",2008-06-12 05:19:57.410,6,12,2008
-7.388,127.776,37.9,5.0,385,"Kepulauan Barat Daya, Indonesia",2008-06-12 02:09:57.220,6,12,2008
-20.54,169.993,35.0,5.2,416,Vanuatu,2008-06-12 02:04:58.540,6,12,2008
35.11,26.19,29.0,5.1,400,"Crete, Greece",2008-06-12 00:20:45.600,6,12,2008
-17.937,65.522,10.0,5.3,432,Mauritius - Reunion region,2008-06-11 16:10:53.620,6,11,2008
-31.721,-178.525,35.0,5.2,416,Kermadec Islands region,2008-06-11 14:30:10.320,6,11,2008
-33.101,-15.859,10.0,5.0,385,southern Mid-Atlantic Ridge,2008-06-11 12:30:04.100,6,11,2008
51.158,-179.25,47.1,5.2,416,"Andreanof Islands, Aleutian Islands, Alaska",2008-06-11 11:12:26.410,6,11,2008
6.558,124.216,51.9,5.1,400,"Mindanao, Philippines",2008-06-11 08:37:45.820,6,11,2008
-33.401,179.911,21.6,5.5,465,south of the Kermadec Islands,2008-06-11 02:30:08.440,6,11,2008
33.159,92.09,10.0,5.3,432,"southern Qinghai, China",2008-06-10 14:15:38.050,6,10,2008
-56.719,-25.412,35.0,5.0,385,South Sandwich Islands region,2008-06-10 13:59:46.160,6,10,2008
33.176,92.081,10.0,5.1,400,"southern Qinghai, China",2008-06-10 11:04:14.890,6,10,2008
33.182,91.961,10.0,5.4,449,"southern Qinghai, China",2008-06-10 10:04:58.080,6,10,2008
5.248,126.387,57.9,5.4,449,"Mindanao, Philippines",2008-06-10 07:44:36.590,6,10,2008
-5.172,154.581,46.0,5.0,385,"Bougainville region, Papua New Guinea",2008-06-10 07:10:23.190,6,10,2008
-18.068,167.886,35.0,5.6,482,Vanuatu,2008-06-10 05:49:40.870,6,10,2008
-18.098,167.88,35.0,5.9,537,Vanuatu,2008-06-10 04:13:37.830,6,10,2008
-5.49,131.305,53.4,5.0,385,Banda Sea,2008-06-09 16:13:02.410,6,9,2008
13.346,-90.672,64.7,5.0,385,offshore Guatemala,2008-06-09 07:33:28.220,6,9,2008
-19.828,167.939,35.0,5.0,385,Vanuatu region,2008-06-09 06:40:16.400,6,9,2008
32.447,85.243,10.0,5.1,400,western Xizang,2008-06-08 18:24:43.560,6,8,2008
33.169,92.116,10.0,5.2,416,"southern Qinghai, China",2008-06-08 17:56:19.640,6,8,2008
-20.876,-68.368,117.9,5.2,416,"Potosi, Bolivia",2008-06-08 15:05:01.990,6,8,2008
37.963,21.525,16.0,6.4,1060,southern Greece,2008-06-08 12:25:29.710,6,8,2008
-8.115,120.431,10.0,5.1,400,"Flores region, Indonesia",2008-06-07 22:09:04.570,6,7,2008
-8.155,120.343,10.0,5.3,432,"Flores region, Indonesia",2008-06-07 22:03:18.100,6,7,2008
-22.457,-175.069,35.0,5.2,416,Tonga region,2008-06-07 21:53:12.860,6,7,2008
-3.552,140.851,54.2,5.0,385,"Papua, Indonesia",2008-06-07 19:10:48.370,6,7,2008
-12.385,-77.592,35.0,5.0,385,near the coast of central Peru,2008-06-07 13:06:28.790,6,7,2008
35.883,-0.658,4.0,5.5,477,northern Algeria,2008-06-06 20:02:56.890,6,6,2008
-7.495,127.885,122.0,6.0,558,"Kepulauan Barat Daya, Indonesia",2008-06-06 13:42:48.950,6,6,2008
-7.435,156.143,75.4,5.1,400,Solomon Islands,2008-06-06 03:42:50.640,6,6,2008
31.066,141.49,52.5,5.0,385,"Izu Islands, Japan region",2008-06-06 02:39:01.780,6,6,2008
-33.761,-178.637,23.0,5.0,385,south of the Kermadec Islands,2008-06-05 18:53:11.270,6,5,2008
52.176,-169.485,43.9,5.0,385,"Fox Islands, Aleutian Islands, Alaska",2008-06-05 16:56:23.250,6,5,2008
-8.733,-76.448,126.2,5.2,416,central Peru,2008-06-05 13:37:39.530,6,5,2008
12.152,143.866,10.0,5.1,400,Guam region,2008-06-05 11:02:04.860,6,5,2008
-38.871,-91.613,7.0,5.8,518,West Chile Rise,2008-06-05 05:22:26.460,6,5,2008
15.76,-93.74,99.0,5.3,432,"offshore Chiapas, Mexico",2008-06-05 05:11:26.000,6,5,2008
32.349,105.005,10.0,5.2,416,"Sichuan-Gansu border region, China",2008-06-05 04:41:05.530,6,5,2008
-6.865,150.741,54.4,5.0,385,"New Britain region, Papua New Guinea",2008-06-05 02:56:44.240,6,5,2008
-38.844,-91.623,10.0,6.0,554,West Chile Rise,2008-06-05 02:16:46.930,6,5,2008
-22.569,-175.102,34.5,5.2,416,Tonga region,2008-06-04 21:28:24.980,6,4,2008
41.538,139.058,205.0,5.7,500,"Hokkaido, Japan region",2008-06-04 17:03:06.660,6,4,2008
-2.48,140.021,35.0,5.0,385,"near the north coast of Papua, Indonesia",2008-06-04 11:49:53.400,6,4,2008
37.347,72.146,224.2,5.0,385,Tajikistan,2008-06-04 04:17:40.970,6,4,2008
-0.627,122.639,46.0,5.3,432,"Sulawesi, Indonesia",2008-06-04 01:25:24.930,6,4,2008
-8.143,120.127,10.0,5.1,400,"Flores region, Indonesia",2008-06-03 23:43:26.600,6,3,2008
-2.077,99.975,35.3,5.2,416,"Kepulauan Mentawai region, Indonesia",2008-06-03 22:49:57.070,6,3,2008
-8.1,120.231,14.0,6.0,554,"Flores region, Indonesia",2008-06-03 22:04:27.870,6,3,2008
-8.125,120.265,7.0,5.8,518,"Flores region, Indonesia",2008-06-03 21:03:46.700,6,3,2008
-8.166,120.255,14.0,5.9,536,"Flores region, Indonesia",2008-06-03 17:31:32.360,6,3,2008
-10.509,161.273,84.0,6.2,593,Solomon Islands,2008-06-03 16:20:50.380,6,3,2008
0.354,97.759,35.0,5.3,432,"Nias region, Indonesia",2008-06-03 10:15:50.890,6,3,2008
-3.444,68.312,10.0,5.3,432,Chagos Archipelago region,2008-06-03 08:42:16.810,6,3,2008
32.067,104.602,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-06-03 03:09:29.360,6,3,2008
-0.029,123.282,153.0,5.3,432,"Sulawesi, Indonesia",2008-06-02 19:47:16.200,6,2,2008
44.18,-129.221,10.0,5.2,416,off the coast of Oregon,2008-06-02 17:50:24.910,6,2,2008
9.053,125.617,60.6,5.0,385,"Mindanao, Philippines",2008-06-02 06:56:25.310,6,2,2008
-15.223,-173.672,35.0,5.6,482,Tonga,2008-06-02 04:19:51.210,6,2,2008
-37.602,-17.635,10.0,5.0,385,southern Mid-Atlantic Ridge,2008-06-02 02:17:17.520,6,2,2008
-37.671,-17.116,10.0,5.0,385,southern Mid-Atlantic Ridge,2008-06-02 01:58:45.460,6,2,2008
-4.592,129.594,10.0,5.1,400,Banda Sea,2008-06-01 22:55:34.050,6,1,2008
-20.062,168.601,45.5,5.2,416,"Loyalty Islands, New Caledonia",2008-06-01 22:30:50.880,6,1,2008
24.846,121.816,94.7,5.3,441,Taiwan,2008-06-01 16:59:23.800,6,1,2008
51.624,159.283,40.6,5.1,400,"off the east coast of the Kamchatka Peninsula, Russia",2008-06-01 16:35:06.030,6,1,2008
-9.159,118.034,81.9,5.1,400,"Sumbawa region, Indonesia",2008-06-01 15:59:48.750,6,1,2008
2.243,126.833,71.4,5.0,385,Molucca Sea,2008-06-01 15:31:42.480,6,1,2008
-59.384,149.66,10.0,6.5,650,west of Macquarie Island,2008-06-01 14:31:03.010,6,1,2008
-4.574,129.5,10.0,5.4,449,Banda Sea,2008-06-01 10:33:28.300,6,1,2008
-4.583,129.532,10.0,5.4,449,Banda Sea,2008-06-01 09:42:32.180,6,1,2008
51.739,159.189,30.3,5.2,416,"off the east coast of the Kamchatka Peninsula, Russia",2008-06-01 09:24:28.040,6,1,2008
20.124,121.35,31.0,6.3,622,"Batan Islands region, Philippines",2008-06-01 01:57:23.690,6,1,2008
-54.816,0.979,10.0,5.5,465,Bouvet Island region,2008-06-01 00:31:14.950,6,1,2008
-28.919,-112.258,10.0,5.8,518,Easter Island region,2008-05-31 23:16:04.550,5,31,2008
39.983,142.604,33.5,5.0,385,"near the east coast of Honshu, Japan",2008-05-31 14:28:35.100,5,31,2008
-41.198,80.479,9.0,6.4,630,Mid-Indian Ridge,2008-05-31 04:37:56.010,5,31,2008
-17.255,-175.074,219.9,5.1,400,Tonga,2008-05-31 03:16:15.240,5,31,2008
-4.304,152.628,76.7,5.1,400,"New Britain region, Papua New Guinea",2008-05-30 23:22:29.210,5,30,2008
50.458,-130.41,10.0,5.0,385,"Vancouver Island, Canada region",2008-05-30 12:38:29.960,5,30,2008
-54.744,0.987,10.0,5.7,500,Bouvet Island region,2008-05-30 10:44:11.730,5,30,2008
30.802,141.523,16.0,5.8,518,"Izu Islands, Japan region",2008-05-30 07:25:39.800,5,30,2008
8.391,-82.917,35.0,5.1,400,Panama-Costa Rica border region,2008-05-30 05:35:41.210,5,30,2008
64.005,-21.013,9.0,6.3,750,Iceland,2008-05-29 15:46:00.320,5,29,2008
-3.316,142.381,35.0,5.0,385,"near the north coast of New Guinea, Papua New Guinea",2008-05-29 14:11:17.190,5,29,2008
-13.102,-74.462,84.2,5.2,416,central Peru,2008-05-28 21:39:05.060,5,28,2008
-21.691,-68.343,124.2,5.3,432,"Antofagasta, Chile",2008-05-28 17:35:28.800,5,28,2008
13.391,144.816,54.4,5.4,475,Guam region,2008-05-28 16:14:20.440,5,28,2008
-0.093,124.905,40.7,5.0,385,Molucca Sea,2008-05-28 14:53:56.630,5,28,2008
-25.201,-176.529,35.0,5.0,385,south of the Fiji Islands,2008-05-28 14:51:28.240,5,28,2008
84.912,12.899,10.0,5.2,416,north of Svalbard,2008-05-28 13:19:52.670,5,28,2008
-33.224,-179.019,35.0,5.0,385,south of the Kermadec Islands,2008-05-28 09:21:31.720,5,28,2008
32.67,105.382,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-05-27 17:35:09.810,5,27,2008
-20.009,168.763,35.0,5.3,432,"Loyalty Islands, New Caledonia",2008-05-27 17:34:18.000,5,27,2008
13.616,-91.02,26.0,5.7,500,offshore Guatemala,2008-05-27 11:27:55.800,5,27,2008
32.71,105.54,10.0,5.7,529,"Sichuan-Gansu border region, China",2008-05-27 08:37:51.510,5,27,2008
32.699,105.533,10.0,5.2,416,"Sichuan-Gansu border region, China",2008-05-27 08:03:22.710,5,27,2008
-56.597,147.41,10.0,5.9,536,west of Macquarie Island,2008-05-27 05:51:12.050,5,27,2008
8.445,-83.027,10.0,5.1,400,Costa Rica,2008-05-26 15:38:01.550,5,26,2008
8.423,-82.968,13.0,5.6,488,Panama-Costa Rica border region,2008-05-26 15:01:33.640,5,26,2008
2.021,-84.594,33.7,5.1,400,off the coast of Central America,2008-05-26 00:58:28.360,5,26,2008
4.729,-82.633,10.0,5.1,400,south of Panama,2008-05-25 23:15:57.650,5,25,2008
55.9055,-153.5083,20.0,6.0,554,south of Alaska,2008-05-25 19:18:24.384,5,25,2008
-54.352,-55.888,40.5,5.2,416,Falkland Islands region,2008-05-25 15:39:49.470,5,25,2008
32.56,105.423,18.0,6.1,617,"Sichuan-Gansu border region, China",2008-05-25 08:21:49.990,5,25,2008
15.288,-91.894,198.6,5.0,385,Guatemala,2008-05-25 05:45:12.700,5,25,2008
-62.826,-158.035,10.0,5.2,416,Pacific-Antarctic Ridge,2008-05-25 01:46:25.050,5,25,2008
44.213,-129.393,10.0,5.1,400,off the coast of Oregon,2008-05-24 23:23:06.040,5,24,2008
4.33,-73.764,8.9,5.9,746,Colombia,2008-05-24 19:20:42.490,5,24,2008
-7.181,156.069,29.0,5.9,536,Solomon Islands,2008-05-24 13:24:05.950,5,24,2008
-0.304,-18.813,10.0,5.1,400,central Mid-Atlantic Ridge,2008-05-24 13:21:29.890,5,24,2008
-19.384,169.508,279.6,5.1,400,Vanuatu,2008-05-24 10:28:43.400,5,24,2008
-22.178,-179.569,615.0,5.3,432,south of the Fiji Islands,2008-05-24 09:24:06.710,5,24,2008
-8.839,124.097,81.0,5.0,385,"Kepulauan Alor, Indonesia",2008-05-24 07:40:42.310,5,24,2008
-42.025,-72.206,10.0,5.0,385,"Los Lagos, Chile",2008-05-24 06:26:23.600,5,24,2008
42.386,-30.515,10.0,5.5,465,Azores Islands region,2008-05-24 04:58:18.870,5,24,2008
-41.957,-72.187,9.4,5.4,449,"Los Lagos, Chile",2008-05-24 02:43:36.000,5,24,2008
-23.199,-115.087,10.0,5.3,432,southern East Pacific Rise,2008-05-23 23:04:06.460,5,23,2008
-7.061,129.483,125.2,5.7,500,"Kepulauan Babar, Indonesia",2008-05-23 22:50:37.020,5,23,2008
-22.853,-68.82,100.0,5.2,416,"Antofagasta, Chile",2008-05-23 20:46:16.000,5,23,2008
7.313,-34.897,8.0,6.5,650,central Mid-Atlantic Ridge,2008-05-23 19:35:34.780,5,23,2008
-59.001,149.045,10.0,5.0,385,west of Macquarie Island,2008-05-23 06:43:22.260,5,23,2008
51.638,177.916,55.5,5.4,449,"Rat Islands, Aleutian Islands, Alaska",2008-05-23 03:33:09.860,5,23,2008
7.383,-35.762,10.0,5.0,385,central Mid-Atlantic Ridge,2008-05-22 12:42:59.120,5,22,2008
-4.445,101.096,22.3,5.2,416,"southern Sumatra, Indonesia",2008-05-21 23:23:09.200,5,21,2008
-4.129,101.272,19.0,5.5,465,"southern Sumatra, Indonesia",2008-05-21 22:22:55.690,5,21,2008
-9.981,150.891,39.0,5.4,449,"eastern New Guinea region, Papua New Guinea",2008-05-21 02:45:52.610,5,21,2008
-9.946,150.914,35.9,5.2,416,"eastern New Guinea region, Papua New Guinea",2008-05-21 01:30:24.800,5,21,2008
-8.58,-74.886,129.5,5.2,416,central Peru,2008-05-20 21:37:12.170,5,20,2008
53.302,108.433,10.0,5.3,432,"Lake Baykal region, Russia",2008-05-20 20:42:43.700,5,20,2008
-3.204,101.408,45.2,5.0,385,"southern Sumatra, Indonesia",2008-05-20 17:11:11.650,5,20,2008
-3.181,101.475,47.9,5.7,500,"southern Sumatra, Indonesia",2008-05-20 17:08:00.200,5,20,2008
-44.451,-78.207,10.0,5.6,482,"off the coast of Aisen, Chile",2008-05-20 15:16:04.410,5,20,2008
51.162,178.759,27.0,6.3,611,"Rat Islands, Aleutian Islands, Alaska",2008-05-20 13:53:35.640,5,20,2008
-30.224,-177.665,57.2,5.1,400,"Kermadec Islands, New Zealand",2008-05-19 19:24:58.890,5,19,2008
-31.552,-178.887,136.3,5.0,385,Kermadec Islands region,2008-05-19 19:02:57.010,5,19,2008
-5.731,147.2,127.6,5.2,416,"eastern New Guinea region, Papua New Guinea",2008-05-19 15:19:21.330,5,19,2008
1.724,99.18,10.0,5.3,432,"northern Sumatra, Indonesia",2008-05-19 14:49:17.690,5,19,2008
1.64,99.147,10.0,6.0,719,"northern Sumatra, Indonesia",2008-05-19 14:26:45.020,5,19,2008
42.503,131.872,513.4,5.7,500,eastern Russia-northeastern China border region,2008-05-19 10:08:36.310,5,19,2008
32.451,105.272,10.0,5.2,416,"Sichuan-Gansu border region, China",2008-05-19 06:06:54.760,5,19,2008
-7.141,130.576,35.0,5.1,400,"Kepulauan Tanimbar, Indonesia",2008-05-19 05:40:39.570,5,19,2008
-6.41,-106.896,10.0,5.2,416,central East Pacific Rise,2008-05-19 04:21:01.680,5,19,2008
32.402,105.042,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-05-19 04:08:58.690,5,19,2008
-47.781,31.965,10.0,5.9,536,south of Africa,2008-05-19 03:16:13.620,5,19,2008
-26.427,-176.372,35.0,5.0,385,south of the Fiji Islands,2008-05-18 18:59:24.570,5,18,2008
-3.202,101.409,32.0,5.7,500,"southern Sumatra, Indonesia",2008-05-18 12:17:23.340,5,18,2008
4.598,118.173,10.0,5.0,385,"Sabah, Malaysia",2008-05-18 06:26:41.310,5,18,2008
16.424,-97.827,29.7,5.2,416,"Oaxaca, Mexico",2008-05-17 20:04:10.080,5,17,2008
32.24,104.982,9.0,5.8,583,"Sichuan-Gansu border region, China",2008-05-17 17:08:25.480,5,17,2008
6.066,125.254,125.2,5.2,416,"Mindanao, Philippines",2008-05-17 14:17:30.260,5,17,2008
-32.223,-178.091,35.0,5.2,416,south of the Kermadec Islands,2008-05-17 09:40:46.640,5,17,2008
-33.684,179.394,146.3,5.2,416,south of the Kermadec Islands,2008-05-17 02:23:15.630,5,17,2008
31.29,103.665,10.0,5.0,385,"eastern Sichuan, China",2008-05-16 20:16:52.190,5,16,2008
-5.603,148.557,149.2,5.3,432,"New Britain region, Papua New Guinea",2008-05-16 17:35:14.400,5,16,2008
-32.544,-178.356,35.0,5.4,449,south of the Kermadec Islands,2008-05-16 11:06:50.970,5,16,2008
31.355,103.351,3.0,5.6,482,"eastern Sichuan, China",2008-05-16 05:25:47.320,5,16,2008
33.903,136.84,344.2,5.0,385,"near the south coast of western Honshu, Japan",2008-05-16 05:07:33.130,5,16,2008
-10.547,164.911,51.8,5.4,449,Santa Cruz Islands region,2008-05-15 22:19:08.830,5,15,2008
-19.812,-177.495,363.0,5.3,432,Fiji region,2008-05-15 22:07:44.660,5,15,2008
-56.049,-27.483,90.7,5.0,385,South Sandwich Islands region,2008-05-15 21:44:02.730,5,15,2008
-57.911,-25.483,35.0,5.9,536,South Sandwich Islands region,2008-05-15 14:23:28.820,5,15,2008
-20.839,-174.062,35.0,5.1,400,Tonga,2008-05-15 14:06:15.330,5,15,2008
-55.099,-129.045,10.0,5.2,416,Pacific-Antarctic Ridge,2008-05-14 23:00:50.380,5,14,2008
-19.798,-178.252,604.2,5.4,449,Fiji region,2008-05-14 22:46:02.210,5,14,2008
-56.771,-142.309,10.0,5.7,500,Pacific-Antarctic Ridge,2008-05-14 21:47:40.280,5,14,2008
31.66,104.214,10.0,5.1,400,"eastern Sichuan, China",2008-05-14 21:01:07.000,5,14,2008
31.356,104.014,10.0,5.1,400,"eastern Sichuan, China",2008-05-14 09:26:43.950,5,14,2008
31.996,104.032,10.0,5.1,400,"eastern Sichuan, China",2008-05-14 05:54:57.980,5,14,2008
31.325,103.518,18.8,5.4,449,"eastern Sichuan, China",2008-05-14 02:54:39.980,5,14,2008
1.371,125.692,87.6,5.1,400,Molucca Sea,2008-05-13 22:44:48.330,5,13,2008
16.481,122.244,53.9,5.3,432,"Luzon, Philippines",2008-05-13 21:48:32.620,5,13,2008
22.705,121.237,20.0,5.2,416,Taiwan region,2008-05-13 18:27:56.780,5,13,2008
16.458,122.255,44.2,5.2,416,"Luzon, Philippines",2008-05-13 14:14:31.310,5,13,2008
4.676,95.089,35.0,5.4,449,"northern Sumatra, Indonesia",2008-05-13 10:29:19.340,5,13,2008
32.416,105.275,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-05-13 07:19:16.260,5,13,2008
30.89,103.194,9.0,5.8,518,"eastern Sichuan, China",2008-05-13 07:07:08.500,5,13,2008
-55.676,-28.358,35.0,5.2,416,South Sandwich Islands region,2008-05-13 03:37:11.170,5,13,2008
31.205,103.682,10.0,5.0,385,"eastern Sichuan, China",2008-05-13 03:00:38.330,5,13,2008
31.298,103.53,10.0,5.1,400,"eastern Sichuan, China",2008-05-12 23:54:46.860,5,12,2008
31.282,103.527,10.0,5.2,416,"eastern Sichuan, China",2008-05-12 23:46:18.970,5,12,2008
24.078,122.572,29.5,5.0,385,Taiwan region,2008-05-12 22:57:45.140,5,12,2008
31.746,104.454,32.7,5.3,432,"eastern Sichuan, China",2008-05-12 20:45:34.820,5,12,2008
31.413,103.889,21.7,5.6,482,"eastern Sichuan, China",2008-05-12 20:08:50.430,5,12,2008
31.178,103.524,34.8,5.0,385,"eastern Sichuan, China",2008-05-12 17:54:35.910,5,12,2008
31.058,103.514,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 15:28:53.440,5,12,2008
31.952,104.575,10.0,5.1,400,"eastern Sichuan, China",2008-05-12 15:08:59.660,5,12,2008
31.243,103.692,17.4,5.0,385,"eastern Sichuan, China",2008-05-12 15:05:31.260,5,12,2008
32.733,105.616,10.0,5.1,400,"Sichuan-Gansu border region, China",2008-05-12 14:46:07.740,5,12,2008
32.12,104.65,18.3,5.0,385,"Sichuan-Gansu border region, China",2008-05-12 14:15:27.380,5,12,2008
31.028,103.511,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 13:40:54.130,5,12,2008
56.4675,-153.0667,20.1,5.2,416,"Kodiak Island region, Alaska",2008-05-12 12:50:34.980,5,12,2008
31.214,103.618,10.0,6.1,576,"eastern Sichuan, China",2008-05-12 11:11:02.480,5,12,2008
30.966,103.365,10.0,5.0,392,"eastern Sichuan, China",2008-05-12 10:23:40.080,5,12,2008
31.527,104.092,10.0,5.5,466,"eastern Sichuan, China",2008-05-12 09:42:24.860,5,12,2008
31.206,103.682,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 09:07:00.430,5,12,2008
31.503,104.052,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 08:21:39.930,5,12,2008
31.1,103.53,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 08:10:58.350,5,12,2008
31.243,103.625,10.0,5.1,402,"eastern Sichuan, China",2008-05-12 07:34:42.540,5,12,2008
32.165,105.134,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-05-12 07:05:05.390,5,12,2008
31.636,104.217,10.0,5.3,432,"eastern Sichuan, China",2008-05-12 07:01:34.040,5,12,2008
32.195,104.908,10.0,5.0,385,"Sichuan-Gansu border region, China",2008-05-12 07:00:42.660,5,12,2008
31.216,103.646,10.0,5.0,385,"eastern Sichuan, China",2008-05-12 07:00:28.970,5,12,2008
31.857,104.638,10.0,5.1,400,"eastern Sichuan, China",2008-05-12 06:57:34.870,5,12,2008
31.146,103.747,10.0,5.3,432,"eastern Sichuan, China",2008-05-12 06:54:18.100,5,12,2008
32.372,105.202,10.0,5.1,400,"Sichuan-Gansu border region, China",2008-05-12 06:53:30.090,5,12,2008
31.906,104.481,10.0,5.1,400,"eastern Sichuan, China",2008-05-12 06:50:36.930,5,12,2008
32.436,105.234,10.0,5.3,432,"Sichuan-Gansu border region, China",2008-05-12 06:48:59.120,5,12,2008
31.272,104.705,10.0,5.4,449,"eastern Sichuan, China",2008-05-12 06:43:57.160,5,12,2008
31.211,103.715,10.0,5.8,529,"eastern Sichuan, China",2008-05-12 06:43:14.360,5,12,2008
31.342,104.682,10.0,5.7,500,"eastern Sichuan, China",2008-05-12 06:42:08.950,5,12,2008
31.586,104.032,10.0,5.7,500,"eastern Sichuan, China",2008-05-12 06:41:56.000,5,12,2008
31.968,104.787,10.0,5.2,416,"eastern Sichuan, China",2008-05-12 06:41:26.530,5,12,2008
31.002,103.322,19.0,7.9,1870,"eastern Sichuan, China",2008-05-12 06:28:01.570,5,12,2008
46.571,152.745,35.0,5.0,385,Kuril Islands,2008-05-12 02:21:46.820,5,12,2008
36.408,70.748,218.1,5.4,449,"Hindu Kush region, Afghanistan",2008-05-11 20:57:08.300,5,11,2008
-17.74,-173.283,38.8,5.4,449,Tonga,2008-05-11 05:49:22.450,5,11,2008
36.3,22.24,57.0,5.4,454,southern Greece,2008-05-10 20:53:04.200,5,10,2008
24.044,122.575,16.5,5.6,497,Taiwan region,2008-05-10 19:41:59.300,5,10,2008
43.533,145.717,85.0,5.2,416,"Hokkaido, Japan region",2008-05-10 18:24:02.380,5,10,2008
-14.81,167.331,135.0,5.0,385,Vanuatu,2008-05-10 16:15:45.850,5,10,2008
23.371,143.278,35.0,5.1,400,"Volcano Islands, Japan region",2008-05-10 13:32:49.770,5,10,2008
-51.46,139.129,10.0,5.1,400,western Indian-Antarctic Ridge,2008-05-10 06:17:32.450,5,10,2008
12.516,143.181,76.0,6.8,741,Guam region,2008-05-09 21:51:29.730,5,9,2008
-24.743,179.777,478.0,5.0,385,south of the Fiji Islands,2008-05-09 16:08:17.220,5,9,2008
36.108,141.683,17.0,5.6,489,"near the east coast of Honshu, Japan",2008-05-08 23:21:06.960,5,8,2008
36.275,142.029,31.8,5.0,385,"off the east coast of Honshu, Japan",2008-05-08 21:18:43.350,5,8,2008
-8.104,-108.576,10.0,5.0,385,central East Pacific Rise,2008-05-08 11:45:38.940,5,8,2008
5.507,94.703,35.0,5.0,385,"northern Sumatra, Indonesia",2008-05-08 11:31:23.880,5,8,2008
36.09,141.931,19.4,5.0,385,"near the east coast of Honshu, Japan",2008-05-08 09:40:36.570,5,8,2008
-21.989,-68.83,110.5,5.0,385,"Antofagasta, Chile",2008-05-08 00:27:22.400,5,8,2008
36.148,141.501,15.8,5.0,385,"near the east coast of Honshu, Japan",2008-05-07 18:19:56.660,5,7,2008
